IE_effect,SE_effect,IE_thresh_signif,SE_thresh_signif,IE_thresh,SE_thresh,SE_slope,Storage_thresh_signif,Storage_thresh,min_Qf_perc,OF_error_str
0,0.714080155722973,1.7702228571892e-10,8.87534490345843e-12,9.55516611314565,15.6292904721065,0.123093086170238,0,28.0309704434573,0,
0,0.720415214286487,4.32986979603811e-15,7.21644966006352e-15,12.0534518000551,18.2721549771121,0.257516738859757,0,29.5225498622722,0,
0,0.569320915534246,0.214051341397889,0.00260759916425135,3.1612859474358,8.95700097898238,0.317930006105717,1.1679323030922e-07,18.9581323301042,0,
0.0859347553620537,0.54593586564521,5.02931030155196e-14,5.19693743594729e-09,10.7211571013099,15.0008769763973,0.308434866958424,0,26.3704691522722,0,
0,0.587291523867109,6.72426292425143e-09,1.18436118690113e-08,9.08630102976678,15.2594424151716,0.360997071079271,9.65894031423886e-15,25.1300085271641,0,
0.0984954725131313,0.556905779123753,1.24564802916893e-11,2.75582471731539e-07,10.0441739793864,13.1813827620299,0.362395358447756,2.94209101525666e-14,23.3013128241497,0,
0.0831979060600536,0.646651407869304,5.4722892883774e-13,3.8968828164343e-14,10.1091879884128,15.9481088587856,0.391970082208025,0,27.4329726811121,0,
0,0.606241892182847,0.00026772434939637,0.000403656290061449,5.94183987155979,8.54508585810541,0.347035460354553,2.46457299013514e-10,18.1104307996229,0,
0,0.645480220234846,4.08538821610183e-05,3.88640851883837e-05,6.44315090449246,9.40630783165461,0.32536374906657,1.11821663040246e-12,19.365548809511,0,
0,0.631523497952263,0.000383096749150158,6.26745487255498e-05,5.90837494819252,9.33371548255188,0.295739626355474,1.23445698108071e-12,19.629097825891,0,
-0.0705689222508622,0.722017273578921,1.45683687335918e-10,5.65439917110666e-11,9.16598966658108,15.8269730954298,0.359536338045024,0,27.0637868500936,0,
-0.0789029353677299,0.707916505852122,1.04105613019101e-11,9.14934794593592e-13,9.65601792627092,17.4780263651069,0.328860725068132,0,28.7897716306469,0,
0,0.62332825730534,1.05201403144406e-11,2.45936604414965e-12,9.67352104655026,17.1878520536451,0.406294824571346,0,27.9684142519609,0,
-0.0789876913987315,0.735599576878919,1.64823347192922e-08,5.06610940975705e-08,8.45098557270696,13.296742102421,0.306374569704992,3.33066907387547e-16,24.2544013355052,0,
0.074093881794805,0.562005770029394,4.80241402200932e-11,5.92931596044011e-08,9.43518557765228,13.7611991585552,0.333011569197847,3.10862446895044e-15,25.0265717144791,0,
0.107231125085129,0.581910099746699,8.58165760675433e-11,4.03829257922261e-07,9.10979997800609,12.0761072804624,0.331261258581425,4.55191440096314e-15,23.2411063779736,0,
0.176412100398172,0.563130206539901,1.59428026336172e-13,5.17410525535666e-09,9.61480749759219,13.3365707097342,0.338108482422043,0,24.4879578996157,0,
0.106389569779696,0.616421072122758,6.66133814775094e-16,3.88578058618805e-15,10.7936937676949,15.0528899142568,0.444822244961137,0,27.3620761004283,0,
0,0.580278868068868,1.96630828995792e-05,1.14974987308614e-08,6.522153006241,11.5897687270406,0.318179471500091,0,21.4011630626789,0,
0,0.672406400487714,4.94200175227277e-08,2.15668634284683e-07,8.69672720501089,13.3028371416024,0.253628199428086,3.33066907387547e-16,24.9891959060266,0,
0.0649978161968109,0.665909355837951,1.55898997378223e-07,9.2066890411413e-07,8.03602690293397,11.1308040705129,0.263891436745663,2.22044604925031e-16,22.1262627167222,0,
0.262261756784367,0.539001054053293,4.63529215011249e-12,2.70601319130037e-11,9.37571212008788,13.7905246280367,0.162626146099542,0,24.6166303000091,0,
0.275979131901666,0.502485662909631,1.03204111923105e-11,1.58218160264401e-05,8.96035214357456,9.53810267207291,0.115735297627331,1.29929400571882e-12,18.9366832538324,0,
0.303919129641996,0.454865301331507,2.80739653746309e-10,0.000611035626167378,9.49889538971425,9.1912906816838,0.145752612821598,4.62639482279315e-10,19.6265289124324,0,
0.312273724103851,0.396039265309467,2.22044604925031e-16,1.89811277806484e-10,12.6763829698494,16.8899301049901,0.203111628445766,0,27.2301535384217,0,
0.0428926051850848,0.564646611497727,3.30151925653777e-06,1.54361331494712e-08,6.93645747712968,11.4134447795737,0.334987887496327,0,23.5880610592685,0,
-0.0985356038718781,0.736721311445092,0.201071611658819,0.000168799909753714,2.73005785965522,8.8351686525073,0.315021761279345,2.69183564327591e-11,18.6937050441172,0,
0.108472940646642,0.613372355382738,1.15019105351166e-13,8.13036914459886e-08,11.211772901646,15.8274375106875,0.232903311351256,5.10702591327572e-15,26.0398493118547,0,
0.0786925005991745,0.660916823265257,9.08384478748303e-12,4.16303157402265e-06,9.47991998705539,12.5416305357793,0.252471501454197,3.40838468559923e-14,24.1053246919976,0,
0,0.623481854005601,1.82841253248966e-09,2.6280149155733e-06,9.10642571324994,11.8378959727899,0.328220336198504,5.6621374255883e-15,22.1447906090769,0,
0.177943460488127,0.420935342628167,1.9127588402057e-11,7.01685622717108e-07,12.7046658576029,16.7796093302382,0.420337079140927,1.98475680335264e-11,26.2890757579218,0,
0.0937434509613828,0.554092917696969,3.78075348805851e-12,9.506739839793e-11,10.748521500426,18.1715712761439,0.360506172594917,1.11022302462516e-16,27.3581832703513,0,
0.130029895530072,0.571477023949323,6.58307852674511e-11,9.77568503701676e-07,10.9251120747852,15.1563196421444,0.173867711766933,1.19682042054592e-13,25.5014354975528,0,
0.110911216501823,0.614078429725686,1.22376831113158e-07,2.0206264228495e-07,9.22738937892689,13.5063495965924,0.260709845365745,5.26245713672324e-14,22.7986345101192,0,
0.166226368708973,0.551908951552183,5.59534307775778e-10,6.05811775777898e-06,9.84162311154555,12.6696796364437,0.252011200931247,2.23454588166305e-12,23.7913625094856,0,
0.102812129278696,0.606165874645699,0.000871197301066218,0.0083647633739542,5.90447776768224,6.76732778327119,0.181431314447273,6.05075567428059e-09,17.0435820629795,0,
0.095655343594467,0.667490599798253,4.28384542283666e-08,3.35343687640766e-06,8.91559326135308,11.5832241621096,0.218712957867043,1.88737914186277e-14,22.6277375471838,0,
0.0976195343908893,0.504389177920142,3.61619734157159e-10,3.32315044226927e-06,9.66217145821461,12.4708662982777,0.294050217689075,1.25133237105501e-11,22.5247739260959,0,
0.0797836253633549,0.69815726068333,7.58282325818982e-14,0,10.6126845873036,18.068740390209,0.266002209043535,0,29.6504373219317,0,
0.127526308136222,0.69852856301348,0,0,17.8671549786263,29.9480193099399,0.396015766199761,0,43.9813515125016,0,
0.0934416153391267,0.721002336119687,3.09752223870419e-14,0,14.2554719521802,27.0330792447251,0.348127394207394,0,41.5198211037784,0,
0.12855628071304,0.646655355102524,0,0,10.2443485498132,15.4298659095947,0.145435576234736,0,26.2287938320944,0,
-0.0487400498196085,0.792489081841062,1,0,92.799837908386,46.0966603476756,0.310408471621818,0,51.7834567116415,0,
0.197190639415639,0.580368054680521,1.3914058794029e-10,2.86171612196018e-05,9.67442839501727,10.8504138093598,0.186105374125292,2.78110867668602e-13,21.9065548372745,0,
0.198708774981585,0.56078647150354,1.59094959428785e-13,2.50586171667289e-05,9.90809496619985,10.1798844899872,0.331195558578037,1.07136521876328e-13,21.5086746349731,0,
0.189449294444513,0.538307176390989,3.23814128844191e-08,7.33572852797959e-05,9.03740152467251,9.5361839529372,0.250509478124448,9.14823772291129e-12,19.088441285225,0,
0.183532485427118,0.572325296397963,8.88178419700125e-16,1.489289802592e-10,12.0458649756583,14.8835138366351,0.257931570516433,0,24.8844013806868,0,
0.153649304683078,0.556803217023133,7.63467067343981e-12,1.34504033633132e-06,9.53707806843482,11.6550317534311,0.268325127998986,6.99440505513849e-15,21.7947572895679,0,
0.207977445460311,0.565257346706524,9.54791801177635e-15,2.18189577516625e-10,10.661699475141,14.3812713607452,0.294916533002187,0,24.5743452805671,0,
0.2071853793753,0.474497614605133,3.5527136788005e-15,5.9412852415619e-10,11.1002882043539,13.3999145744222,0.272775845606412,0,23.083208990936,0,
0.214018406448548,0.526267851072313,0,4.93549978664021e-10,12.2918067515435,13.9470752953457,0.271909594059412,0,24.0032087122028,0,
0.265810565936622,0.513979823428583,0,2.80886425230165e-14,13.1859753741541,18.4385217969389,0.313668262407164,0,28.1477121740508,0,
0.253369206427189,0.48326153096609,0,0,16.4732915758329,26.030575437408,0.396870550217518,0,37.3832113297309,0,
0.2329985431252,0.523534379871139,1.69051106446716e-10,4.21673473915973e-10,10.3738330272778,15.9178538714169,0.276209995770512,0,26.9937865774314,0,
0.218514350757153,0.557140615296916,0,0,13.1629019140898,21.0483217031821,0.248256405821539,0,29.9499986565132,0,
0,0.644414743805801,0,7.88258347483861e-15,15.4751024349147,19.2185196904688,0.276039463124868,0,29.3998582941408,0,
0.0879522593728782,0.627169067278418,3.65232288856987e-10,3.59536644900516e-09,9.60464293856567,13.1613932931769,0.225460100939528,0,23.6888355560293,0,
0.174500545946604,0.589636482751069,7.7715611723761e-16,1.33826283388316e-12,12.1044436104013,15.8222476007816,0.226528689735873,0,26.2702373853236,0,
-0.0877290340068886,0.789060407726783,1.04805053524615e-13,0,100.397987894916,91.3503278856324,0.538833193791114,0,64.0069470127615,0,
0.342875027392903,0.514040478510682,0,1.43218770176645e-14,14.0583586022378,18.5909928386275,0.210688387508321,0,28.7430249006825,0,
0.233437538907936,0.557282835393678,1.11022302462516e-16,2.67548205812318e-09,12.4131431376958,16.0888317377321,0.189719273492477,0,25.952401907602,0,
0.341986698040733,0.569949737753158,0,6.66133814775094e-16,13.9146875031248,18.3969872601979,0.206468507303856,0,28.3619849469897,0,
0.2877927695693,0.579981432880677,8.12683254025615e-14,1.61228252970602e-10,11.9818743059846,17.463122139929,0.201647646549767,0,28.7407411618082,0,
0.234047507542545,0.589992531353038,4.55191440096314e-15,0,16.0554473638678,45.6207905889711,0.541074846244058,0,52.5217179070043,0,
0.196315684431032,0.610314677659316,0,0,15.42612719149,31.172495548459,0.332948093406832,0,38.7216112096098,0,
0.308745361150356,0.584270919536954,1.11022302462516e-16,0,11.1854064846512,17.5271199930719,0.174119041044758,0,28.417134369781,0,
0.36440304296153,0.49914125725332,0,1.65456537359887e-12,11.6337187165616,15.4250181200879,0.181584730843232,0,25.377750296866,0,
0.26795833620704,0.565188874949,0,0,16.8589431193474,28.1652218277588,0.317158001736553,0,40.1297132751014,0,
0.171923626031656,0.466560125260192,2.2483126471684e-12,6.76046496561611e-09,12.3325186716002,15.9597268049002,0.336030356664689,0,27.4171385570803,0,
0,0.586001971156556,1.22124532708767e-15,2.30482299912182e-13,12.458190473513,18.0596031587616,0.338021572918856,0,27.852110576996,0,
0.0626023366106908,0.572498680262576,0,0,80.7219318112796,29.7963409141668,0.370754231800709,0,40.1437824894065,0,
0,0.731054506937841,0,0,20.2335025428029,40.870550730683,0.249212526748735,0,51.9989566858198,0,
0.0776337791833578,0.398756242347012,7.02373681240598e-05,1.03809006196665e-05,8.58093893742216,12.982458487427,0.245708080909945,1.05782049786285e-12,23.6551428686416,0,
0.266180291204705,0.501311978998582,5.51025891581958e-12,6.31362184755346e-10,7.50404166818443,8.79056250116596,0.136094121813653,0,17.5118477503182,0,
-0.111053065168493,0.78823862378909,3.10229920492677e-05,2.95763857882658e-06,8.35535687241777,15.4502853536679,0.111563838268123,0,36.238208746553,0,
0.239226803947525,0.684803932934917,0,0,16.4440383193874,36.0003956240561,0.463901734006462,0,47.3780027902579,0,
0.279262783700352,0.656561734661339,0,0,14.4345404147815,21.5937089953655,0.196896767438045,0,33.3257149858207,0,
0.320179989048326,0.591194030035532,0,0,13.143403747699,18.0603787311193,0.184843792069229,0,29.9442142383367,0,
0.322031991564278,0.615731133753203,0,0,12.0520152977783,16.6865586880334,0.161565100316407,0,28.1103226156365,0,
0.31758042221409,0.635070742245217,0,0,14.9239143962838,27.1745470963594,0.270724310393802,0,36.8592417099635,0,
0.0969323306769056,0.461969347354134,2.12496686913255e-13,4.44089209850063e-16,10.8332632893345,17.8164717102564,0.423090806214732,0,28.8177450593805,0,
0.102669777687877,0.592522147155186,5.50611556349168e-10,9.77717906636144e-11,10.1753304331963,18.594948765776,0.345124752701041,0,30.4203032893131,0,
0.308627973862696,0.67271580844959,0,0,19.9135580681502,43.80902740747,0.410813773446475,0,54.4245271370781,0,
0.298880104595462,0.658217703803674,0,0,19.7031662137592,37.9212135722256,0.447842311526243,0,46.0019741915126,0,
0.396325683772552,0.541828030876764,0,0,17.2982725949861,26.2594138179325,0.252713953973464,0,37.1032591087244,0,
0.333018384170394,0.582341904982043,0,0,16.2924792840511,22.3456153128311,0.292576747815091,0,33.9424520415197,0,
0.273881388374418,0.716479506308822,0,0,12.1036808094518,26.2569020880716,0.23593764778644,0,38.1361497542497,0,
0.296404409300208,0.607392163426885,0,0,16.7861739815735,27.8073890752541,0.261798235740627,0,39.7117135437414,0,
0.364229582740341,0.689796490384959,0,0,15.3794381696831,29.9491305317343,0.233411453792488,0,47.9714316073588,0,
0.352600156714893,0.679054869818266,0,0,18.0341716457877,29.7279171384269,0.265022656034001,0,47.3306175602374,0,
0.101262776559958,0.667386494767923,3.33066907387547e-16,0,13.5942926454989,22.0439898715862,0.280194947060289,0,34.1203099845552,0,
0.232671485153737,0.509568343595555,2.1094237467878e-15,0,12.9362682630636,22.6837280264549,0.268179718395332,0,34.4433682860791,0,
0.101510524246257,0.553739679172062,7.00828239885709e-09,1.02083899322647e-06,13.2885557006093,19.9057871368633,0.223046973383468,7.21644966006352e-15,33.0697344012869,0,
0,0.697731265039682,1.40867579823123e-08,1.4432899320127e-15,16.3200193134841,39.1409978874418,0.190239542398667,0,53.7266355016515,0,
0.261021891650156,0.499381263683352,0,0,17.4493222394587,28.649908425909,0.35251807160481,0,40.8259500685336,0,
0.0718379372422859,0.724564635621842,0,0,17.0517600388974,35.2208129814856,0.289516556636084,0,47.276276564114,0,
0.266583541975212,0.251908312516301,5.10036457512797e-13,2.66665879378181e-08,14.0478200016393,18.5168866864429,0.232838870566901,0,32.6461294099046,0,
0.194138710125777,0.64413632720022,0,0,15.3086641419693,27.6856403062513,0.247434700296081,0,39.8373046290309,0,
0.0780299806543524,0.748525413325636,0,0,42.0977501795013,114.570673093939,0.511306901337206,0,115.913049452421,0,
0,0.75841793149761,8.20710166493654e-12,1.64313007644523e-14,13.0053872112385,41.2809995603766,0.295620994009947,0,52.4115508051908,0,
0.184589880883996,0.381644825566769,0,7.59838293395987e-08,49.5144619338935,164.390427768901,0.127850543925211,0,76.6530872084123,0,
0.176362182017244,0.617277057891852,0,0,30.71762771625,51.3512877613522,0.33630801928136,0,66.4480693624818,0,
0.182897076761261,0.621321853770413,0,0,38.5461133260693,70.7812936996175,0.530444328173774,0,80.4514274256572,0,
0.0913708079831486,0.620162264629523,2.5981495902494e-06,4.65892445737914e-05,12.6750407885326,20.2690076258195,0.0987059562392034,2.18713935851156e-13,34.3411033461078,0,
0.0830672380900517,0.609499107715125,1.82076576038526e-14,0,19.8343745874876,50.5830912512446,0.244977317102533,0,70.7946426835353,0,
0.142156947649709,0.704794492436945,6.87685464129117e-10,0,19.5698853443385,72.4196372663516,0.285127790920924,0,88.6180931728958,0,
0.0617251979584417,0.722608026350646,0.00012380218404151,1.00242036893405e-11,9.58486421181223,32.0789331968909,0.172706346418391,0,44.6337304704054,0,
0.0704807834924296,0.816949810459058,0,0,25.5993194892089,59.6779332334989,0.412784751644861,0,74.8256225214736,0,
0.210526612060249,0.741538961446825,0,0,19.9543392321994,43.3042497154404,0.388147054558056,0,66.8125779526226,0,
0.253318652089173,0.553063213260638,0,0,22.4363136868315,44.3221496597537,0.503777812306174,0,59.7450885846837,0,
0.199849953102468,0.264352911557291,0.0199585128212469,0.0371451696520165,8.68389655158054,17.1182159781923,0.0463737851067001,2.365157857942e-05,31.054048034426,0,
0.0886046901448121,0.355051741599939,0.106443396172405,0.000230333979809427,6.43387700247238,36.8983232724004,0.0443339907954695,2.41737570405576e-07,36.5362628578351,0,
0.111278111823214,0.326482515392871,1,1,7.94838224684479e-07,2.80372354767229e-05,0.0236813047819679,0.00433686880388107,16.0924667820974,0,
0.1306645295743,0.355089534960018,0.539665262956251,1,2.06787307252038,0.00049323103719079,0.0269760574260418,5.88903857074996e-05,20.5881808109147,0,
0,0.585244872464217,0.00136145724714265,2.89562817257227e-06,9.31969027167246,31.7827387972888,0.0635347418594063,0,43.1866479206379,0,
0,0.719272960941759,1.12478015790174e-08,0,14.9507606729808,43.8320272527548,0.365420909032789,0,56.6859510770222,0,
0.308224317066637,0.388914105614537,0,0,27.4293159582916,36.088891949365,0.443304985753591,0,47.8581020435029,0,
0.078552557188726,0.686073077100077,0,0,19.8812118518721,38.1233209843554,0.374433881561558,0,48.2562780286597,0,
0.0796590826194983,0.77734319426753,0,0,113.851682712504,107.790336639396,0.423830628486922,0,109.054769521006,0,
0.223030015552523,0.667051696965324,0,0,52.3310658640254,91.0053954281862,0.609744659623874,0,99.5889416929739,0,
0.0821169286256887,0.703588892624572,0,0,40.0740469910038,61.8815579992379,0.340759699590173,0,73.0077455263715,0,
0.163227197316904,0.711529333141494,0,0,66.3692643039471,87.0944944920008,0.658684670535499,0,89.7442736050433,0,
0.0136407139050308,0.805337236546027,0,0,27.4727137269876,62.0594887103356,0.2625230928924,0,69.0227381516849,0,
-0.014486430531123,0.842845168907846,0,0,47.4337853219744,67.1479810554084,0.346035180159142,0,65.8002628402316,0,
0.218515068813184,0.656749518513311,0,0,15.9591612826584,25.6254569392243,0.203726985050403,0,40.2403811959246,0,
0.175368404655751,0.702781685804922,0,0,18.1230489955718,27.5131280789908,0.661794208193066,0,44.6244488426482,0,
0.283443141300236,0.566918113594204,0,0,16.3675122838077,23.5475470689339,0.393295610404516,0,40.3136112185357,0,
0.192535860585712,0.662016022893331,0,0,17.6382423089323,27.5526552763014,0.339136305344287,0,40.7123688192036,0,
0.327786693641139,0.563718457463968,0,0,20.225809500778,29.9971060454737,0.359975019021481,0,43.3999869602609,0,
0.34812919152615,0.575058348856612,0,0,18.9346774045736,27.3028970993261,0.349933259412868,0,40.4461746510126,0,
0.254414688804872,0.687041875993013,0,0,15.8333178975993,25.7526518518699,0.269686512395423,0,38.600063399589,0,
0.226688782086612,0.658288488488251,0,0,18.2802304038987,25.2304360136847,0.37013779483743,0,38.1900058864226,0,
0.166394177230125,0.625006755910464,0,0,13.1369971419831,21.6052913367554,0.360805266035913,0,35.8749596345426,0,
0.205023850319187,0.604896041707748,0,0,16.7608387795406,30.3458775795841,0.367212081223502,0,44.8306526052488,0,
0.266693174864691,0.602640800150004,0,0,17.7626911259813,27.6230144907433,0.495152117600267,0,44.168041832626,0,
0.253456115120127,0.600675608410923,0,0,15.3181324022262,22.8096259079474,0.415836415104069,0,38.0066077147304,0,
0.214433060486684,0.676304237634724,0,0,14.3329134143375,20.505700100195,0.29653074472341,0,34.9905500870493,0,
0.334023251808643,0.543710307429983,0,0,13.691555181378,16.5823838717002,0.269554214546453,0,30.4332590100732,0,
0.312904362455538,0.632943591281928,0,0,20.6615409494245,28.2830599329554,0.218704360031886,0,45.6739758090538,0,
0.214441398946209,0.616616540793805,0,0,14.0008205491867,22.7519541254652,0.326815790956858,0,37.2973865810932,0,
0.194828341169942,0.73647623123022,2.22044604925031e-16,0,16.2137333596691,27.6851378191775,0.274677872064471,0,39.4429395493425,0,
0.257482522873744,0.710225011569003,0,0,22.5637510776945,35.3447402376254,0.33063304642156,0,48.9157826377514,0,
0.357924567978774,0.470532980208464,0,0,16.9373851937734,24.3368489433067,0.371809443999613,0,40.4267903162013,0,
0.178524346702786,0.748342835502664,1.4686141192044e-11,2.22044604925031e-16,10.8499898334513,21.6444005332198,0.225894626225283,0,40.2641672203675,0,
0.282992118163573,0.634304146503691,0,0,15.7708875040935,31.6188305734474,0.259328657861571,0,46.7484005001907,0,
0.305278811113045,0.514564593524834,0,0,15.6488995773875,27.3964019782983,0.466513868352112,0,43.67702811577,0,
0.281884577375687,0.606598000310584,0,0,17.2915868116735,27.9618099338796,0.378445770156759,0,43.7277731733419,0,
0,0.621015293817614,0.000107930093287134,4.52479573813669e-05,7.07665270587823,10.960083915404,0.278721115058936,9.63044088919673e-11,20.7942376513166,0,
0,0.647547551868557,0.173850740950336,0.00346954942637656,2.68590738624799,7.75374147532483,0.270408384752923,1.02002292612369e-07,17.3822905294496,0,
-0.0475378404045856,0.678059744429272,0.00643244026148204,3.24973233586379e-05,5.03347283225319,10.2633793571634,0.367917600658485,1.0018408325152e-10,20.0765772740451,0,
0,0.528039050716851,0.391111134395784,0.0754853903844522,1.94496753202698,5.57566247500814,0.378603268063412,0.000151194767344265,14.7479649717485,0,
0,0.660832621128239,0.249158924183411,0.00498106228427364,2.37309744643881,7.26528426833046,0.269545961669201,5.40034340579254e-08,16.8074989628819,0,
0,0.678565227458285,0.139610761252912,0.00350517738515033,3.09087275978274,7.84584261462887,0.308185995885285,3.99440842624443e-08,17.4768249021675,0,
0.0991276419118522,0.551908645186792,1.1114811071522e-08,7.27196081129478e-14,8.0395390519672,14.8375835406235,0.327704788240771,0,23.3750438143623,0,
-0.0710758260512827,0.649270809792355,0,0,13.2521265200204,77.1735816096753,1.97799531050731,0,33.9704236943353,0,
0.0597544870236286,0.705907459846414,1.24347199204067e-10,4.45199432874688e-14,8.16169364431092,13.186002034874,0.472456663906729,0,24.7858431993311,0,
0.0956332940000057,0.701439808237786,2.57669441339203e-11,9.2041929633524e-12,7.74684551601142,12.101281444599,0.476313490212042,0,23.645911376506,0,
