IE_effect,SE_effect,IE_thresh_signif,SE_thresh_signif,IE_thresh,SE_thresh,SE_slope,Storage_thresh_signif,Storage_thresh,min_Qf_perc,OF_error_str,aridity,frac_snow,p_seasonality,p_mean,high_prec_freq,pet_mean,clay_frac,sand_frac,slope,elevation,gauge_lat,gauge_lon,gauge_id,country,area
-0.0517253991809525,0.731055655578529,0.00241244552052455,9.3303631487629e-10,5.72070465185255,12.4903988106136,0.263495697520176,0,25.8356472310418,0,,0.596661752063771,0.226769184680043,0.0474461468819081,3.78353456536619,21.1,2.25749036276523,8.77557180441573,65.4867640996225,18.45782,310.07,42.68259,-72.11508,1162500,1,49.71
0.096414880981141,0.599675678802804,2.29583130284539e-09,4.09468015050152e-11,9.15991347895159,13.9973931192845,0.381334556240006,0,26.2153670362873,0,,0.574450648160949,0.238972605896079,0.0638282505914665,3.92116632443532,19.6,2.25251653661875,12.6967112866506,42.5077621045419,49.54362,374.89,42.63842,-72.72509,1169000,1,230.64
0.150772011309664,0.516319425166294,5.23871507285278e-08,1.84980919470945e-11,8.62600256695925,13.6831994605568,0.339200281540619,0,25.2723749145814,0,,0.575873759926214,0.234653735405934,0.0655190976178011,3.89458179329227,19.95,2.24278746064339,11.7059659845364,48.4324114961631,49.33091,325.71,42.70342,-72.67065,1170100,1,106.99
0.0878432817879024,0.609593161530347,1.10162481359311e-08,6.21619533625051e-10,8.4810800413186,12.356930345361,0.38712686157156,0,25.0900132373365,0,,0.593993318681319,0.217563041040592,0.0919323135470982,3.81502395619439,20.4,2.26609874058864,12.1801164532453,47.7674734047311,33.2844,417.93,42.23731,-72.89565,1181000,1,243.5
0.099320889087646,0.60818862415976,1.84081305754091e-10,8.0071616004318e-10,8.8774252063903,11.6558674456428,0.377649142351152,0,23.8460383073747,0,,0.57727769906224,0.201269335695146,0.0873629542971678,3.95060780287474,21.15,2.28059778234086,11.5090219656956,47.0129917291682,38.2676,309.1,42.03732,-72.93899,1187300,1,53.92
0.162313596385555,0.428702342418948,5.6732279651861e-08,2.88020414578316e-05,7.76465669771628,8.20435106640078,0.242723006597337,6.66133814775094e-16,19.1367167189336,0,,0.639240948040801,0.106042892091717,-0.00227965200401194,3.68248186173854,22.6,2.35399319644079,9.53958967014134,58.8884757244372,7.9307,19.17,41.30593,-72.5312,1195100,1,14.84
0.0887725151280015,0.557479634740464,0.00579901046269105,0.00281783329310847,4.98777927258494,7.29035681027651,0.250937702404033,2.06595851537372e-11,18.8468599230326,0,,0.597283085492449,0.222244968016498,0.146314738839023,3.7046392881588,19,2.21271838466804,14.3055040949683,38.4417293349591,74.78725,485.91,42.70897,-73.19677,1333000,1,112.16
0.0997945379542198,0.647123310057984,1.11022302462516e-16,0,11.8104919579471,21.7921804574373,0.520891910375875,0,32.9531118376195,0,,0.580392881071257,0.231159657658639,0.111819706171743,3.86979603011636,20.4,2.24600206707734,12.7844306791627,33.1546808168961,88.25169,612.78,42.31953,-74.43654,1350000,1,612.51
0.0881366341297952,0.517175212477754,6.11025472663229e-07,3.12137663203149e-05,8.51000034415548,10.6230489197054,0.25010510300794,1.5654699758727e-11,21.1712799314978,0,,0.641037691812962,0.221156578322867,0.145064802029245,3.49282546201232,20,2.23903277207392,13.8088437731453,33.3490780009397,60.00338,587.35,42.37703,-74.41292,1350080,1,83.84
0.153118990708845,0.454022186654982,0.00299514168315396,0.00740994244750082,6.43833330518528,8.11589472152091,0.26203545775711,1.45125254757961e-06,18.1090084160403,0,,0.639883125621386,0.219859026682811,0.15749326322031,3.50142231348392,18.4,2.24050105407255,13.5865771896905,22.7809714105151,61.8248,579.74,42.42897,-74.47293,1350140,1,43.76
0.101905135347579,0.653321021220759,1.35003119794419e-13,0,11.9562600488873,19.8721981693009,0.450154152631404,0,33.2893416801729,0,,0.546833503767649,0.202270211093681,0.122173899478694,4.21143600273785,19.4,2.30295430527036,12.9911486362669,26.2184820413834,51.87268,465.17,41.86648,-74.4871,1365000,1,99.57
0.0320268042302501,0.714003302660021,7.7715611723761e-16,1.0769163338864e-14,10.5302656695305,18.6855527603571,0.140647760531591,0,29.6137125964344,0,,0.79829446997973,0.0480948550351646,0.0485622074537191,3.17544969199179,22.85,2.53494392881588,5.83761594616758,39.6893379738633,2.0326,15.25,39.30694,-74.82056,1411300,1,79.32
0.139262892026889,0.573951433372529,5.26208510098769e-09,3.93566290668446e-10,9.64470201601042,16.0217078947435,0.326563489413579,0,27.6473504637199,0,,0.583102020770268,0.216908033968228,0.146606145385192,3.83254620123203,18.7,2.23476543463381,14.1256611392939,31.4215726045375,69.6517,724.51,42.14481,-74.65349,1413500,1,424.1
0.097421658750998,0.53363630418469,6.02539351746145e-10,3.85800211777365e-08,9.54851644629471,13.1952392958351,0.333399881060404,2.22044604925031e-16,24.0069886253056,0,,0.560241764977201,0.216628505016047,0.154116607149121,3.97997125256674,19.35,2.22974611909651,12.7716159765733,25.0559054256042,59.57585,775.58,42.1062,-74.73043,1414500,1,64.45
0.0610272323285942,0.604012707736067,4.80052092521888e-08,8.92313449796234e-08,8.37929671827565,12.0519906477366,0.297814705718714,1.11022302462516e-16,23.2527227795464,0,,0.593013196113873,0.213452184948768,0.147821520346755,3.77312251882272,18.3,2.23751144421629,15.1604821990173,31.3006284598339,64.53263,604.34,42.12009,-74.81849,1415000,1,85.63
0.0539625927227181,0.603615826068947,2.3190439013554e-08,3.91876284422388e-07,8.95819657575216,13.3929368614973,0.313961083819935,6.32827124036339e-15,25.470838513069,0,,0.601215979319906,0.217830297712483,0.142460684938053,3.70376043805613,15.95,2.22675995893224,14.6728262727242,35.5486953158498,49.86765,593.67,42.1662,-75.13989,1423000,1,859.68
0.110328867368732,0.640561114381368,5.7772120420907e-11,2.64669397509465e-11,10.5778396333254,15.5109572051782,0.437435518715381,0,28.7601378606647,0,,0.512155357688285,0.23781373120698,0.134901264841231,4.43700205338809,19.15,2.27243437371663,12.4725809064824,25.0755053553349,59.4071,729.33,41.99537,-74.50099,1434025,1,9.7
0.228273442535661,0.576659466604514,0,0,12.8450381875664,19.0129278034528,0.505843459010395,0,32.6858974082969,0,,0.532018806954623,0.223616269388589,0.134640859394044,4.31765366187543,19.5,2.29707295003422,13.7439960187237,28.2503429567802,54.94492,560.05,41.89009,-74.58988,1435000,1,172.46
0.0731368880545319,0.626837855276432,1.47815362427917e-06,3.97031962862116e-10,8.31051276594635,13.9185920120551,0.279779838992607,0,26.7786731412452,0,,0.636544584519553,0.163765228832016,0.117754852021999,3.68325804243669,20,2.34455796030116,13.7238516863213,40.9731798682243,22.25987,307.06,41.08815,-75.03767,1439500,1,305.88
0.0969942163394299,0.602032794179636,3.14500947506957e-09,6.51989573441369e-12,8.86151901252562,13.5334091864629,0.28351907849576,0,24.7386645503091,0,,0.660024329042491,0.147767408338048,0.107574487206617,3.5498932238193,20.3,2.34301589322382,11.1405471833899,32.9532540327668,28.80165,234.2,41.10667,-74.95222,1440000,1,167.72
0.104471518641668,0.635561420411008,3.21119686397253e-10,1.0769163338864e-14,9.92873457234159,16.9440870009671,0.365408409834874,0,30.1415822942249,0,,0.622481152138559,0.172223371092882,0.115866620943282,3.75335112936345,20.4,2.33639033538672,14.8301706747292,36.5670824997405,26.46515,334.06,41.08481,-75.21462,1440400,1,175.21
0.0864294541943215,0.685164470899199,0,1.11022302462516e-16,11.3440879140041,15.4213872200346,0.382536871073487,0,28.7722102990959,0,,0.690467501571846,0.128362665991427,0.106707705141109,3.50320739219713,23.8,2.41885085557837,17.6170251435716,32.1286624462733,14.8941,180.41,40.66176,-75.62685,1451800,1,135.84
0,0.578695350349306,0.00240866784493865,1.13861712924823e-06,6.96454754569372,14.5848574967889,0.0460811969965378,5.20694598549198e-14,27.2548316766971,0,,0.864395949341242,0.0626617697616761,0.0603116014654338,3.53983709787817,23.45,3.05982084873374,3.1806364893581,83.3664260427551,2.53456,38.94,39.885,-74.50528,1466500,1,5.38
0.0834726556205876,0.62152307520631,1.02377399076037e-05,0.000226647223527832,7.6543185095374,9.15081146837781,0.100932821236311,5.34794430961938e-13,20.5392042215989,0,,0.783619502182434,0.042571686471381,0.086186780114633,3.32127310061602,23.45,2.60261437371663,13.8666360251278,58.6916470907489,1.03721,17.97,38.90578,-75.51275,1484100,1,9
-0.0840950661148312,0.820535144211568,1.33809274771579e-09,3.50403340787508e-08,9.60885287377161,13.5594250073865,0.16975478014388,0,25.8830662085924,0,,0.81167578909305,0.0316363803800455,0.0843833161666125,3.24057905544148,22.55,2.63029956194387,6.32526961756055,53.0273295555939,1.66864,15.46,38.22892,-75.47144,1485500,1,141.54
0,0.579423995516696,1.72767631623216e-06,1.70322131227696e-05,7.96058738378621,10.3136678545658,0.237776417311034,1.0547118733939e-14,21.6371669842325,0,,0.816886863958066,0.0306008333747916,0.0961845906073908,3.27441615331964,22.8,2.67482754277892,11.879450809686,42.1116011638315,1.47125,10.21,38.21389,-75.67139,1486000,1,11.18
0,0.714080155722973,1.7702228571892e-10,8.87534490345843e-12,9.55516611314565,15.6292904721065,0.123093086170238,0,28.0309704434573,0,,0.780934310387804,0.0424689894259026,0.087683751380464,3.33903901437372,23.05,2.60757013004791,9.92156630424065,38.6826186354798,1.09998,13.84,38.72833,-75.56186,1487000,1,187.41
0,0.720415214286487,4.32986979603811e-15,7.21644966006352e-15,12.0534518000551,18.2721549771121,0.257516738859757,0,29.5225498622722,0,,0.784386246778647,0.0500257211233794,0.0812091871751497,3.30507597535934,21.85,2.59245613963039,8.06563265787602,33.0029440498544,1.41948,18.54,38.99719,-75.78581,1491000,1,292.04
0,0.569320915534246,0.214051341397889,0.00260759916425135,3.1612859474358,8.95700097898238,0.317930006105717,1.1679323030922e-07,18.9581323301042,0,,0.647206696488938,0.237057400622962,0.140558277002909,3.46229431895962,16.2,2.24082006844627,16.0882444716438,25.245625775956,28.76423,482.21,42.54118,-75.89964,1510000,1,382.99
0.0859347553620537,0.54593586564521,5.02931030155196e-14,5.19693743594729e-09,10.7211571013099,15.0008769763973,0.308434866958424,0,26.3704691522722,0,,0.712019857879042,0.199238597784613,0.164481435383888,3.18264339493498,18.25,2.26610529774127,15.5008022528236,29.8200211313667,29.79686,634.59,41.79091,-77.01469,1516500,1,31.48
0,0.587291523867109,6.72426292425143e-09,1.18436118690113e-08,9.08630102976678,15.2594424151716,0.360997071079271,9.65894031423886e-15,25.1300085271641,0,,0.748038710131879,0.201111344911574,0.219951114054223,3.03164134154689,18.5,2.26778507871321,14.0250395473975,26.9262503675359,37.28156,600.87,41.92313,-77.53193,1518862,1,233.91
0.0984954725131313,0.556905779123753,1.24564802916893e-11,2.75582471731539e-07,10.0441739793864,13.1813827620299,0.362395358447756,2.94209101525666e-14,23.3013128241497,0,,0.718889115490327,0.176741266621108,0.165405170969813,3.19507871321013,18.8,2.2969073100616,15.5473393190907,31.8887735214922,40.91626,507.14,41.70702,-76.48467,1532000,1,553.94
0.0831979060600536,0.646651407869304,5.4722892883774e-13,3.8968828164343e-14,10.1091879884128,15.9481088587856,0.391970082208025,0,27.4329726811121,0,,0.689397292241646,0.156285913306627,0.139032279637061,3.42342778918549,20.4,2.36010184804928,15.632641118926,32.8468965828167,32.47937,333.75,41.07814,-76.43106,1539000,1,701.78
0,0.606241892182847,0.00026772434939637,0.000403656290061449,5.94183987155979,8.54508585810541,0.347035460354553,2.46457299013514e-10,18.1104307996229,0,,0.662887974635193,0.189716485804691,0.176183031608911,3.42252840520192,15.85,2.26875292265572,16.5914654135243,31.0181259929128,45.55723,492.7,41.57895,-78.29251,1542810,1,13.62
0,0.645480220234846,4.08538821610183e-05,3.88640851883837e-05,6.44315090449246,9.40630783165461,0.32536374906657,1.11821663040246e-12,19.365548809511,0,,0.671582210369935,0.188056577083995,0.171896450036472,3.39001916495551,16.45,2.27667656399726,16.6757512986935,33.9370853608718,36.53752,543.37,41.4134,-78.19695,1543000,1,705.5
0,0.631523497952263,0.000383096749150158,6.26745487255498e-05,5.90837494819252,9.33371548255188,0.295739626355474,1.23445698108071e-12,19.629097825891,0,,0.669983479391203,0.181653610941671,0.17043837870638,3.40892950034223,17.1,2.2839264476386,17.1181328725411,35.5933999168277,31.28232,547.44,41.31728,-78.10306,1543500,1,1778.26
-0.0705689222508622,0.722017273578921,1.45683687335918e-10,5.65439917110666e-11,9.16598966658108,15.8269730954298,0.359536338045024,0,27.0637868500936,0,,0.681041146480069,0.20336289315932,0.169194741715045,3.36351950718686,17.5,2.29069518138261,16.5166532219653,36.2920825879237,36.26274,551.6,41.4759,-77.82582,1544500,1,355.06
-0.0789029353677299,0.707916505852122,1.04105613019101e-11,9.14934794593592e-13,9.65601792627092,17.4780263651069,0.328860725068132,0,28.7897716306469,0,,0.678972097109243,0.192645540908709,0.170227599082201,3.3845749486653,17.55,2.29803195071869,16.3127794290042,46.6105337242857,53.68312,518.97,41.38951,-77.69082,1545600,1,120
0,0.62332825730534,1.05201403144406e-11,2.45936604414965e-12,9.67352104655026,17.1878520536451,0.406294824571346,0,27.9684142519609,0,,0.748768234250764,0.156172998266035,0.138997636961363,3.13501300479124,20.4,2.34739815195072,15.5477180285832,30.5681356433769,43.0263,353.57,41.05951,-77.60583,1547700,1,113.54
-0.0789876913987315,0.735599576878919,1.64823347192922e-08,5.06610940975705e-08,8.45098557270696,13.296742102421,0.306374569704992,3.33066907387547e-16,24.2544013355052,0,,0.720435520609989,0.202088630482319,0.179163892505052,3.15334565366188,18.1,2.27178221765914,14.6721930313455,29.4829323471052,39.14167,546.71,41.52174,-77.44748,1548500,1,1557.05
0.074093881794805,0.562005770029394,4.80241402200932e-11,5.92931596044011e-08,9.43518557765228,13.7611991585552,0.333011569197847,3.10862446895044e-15,25.0265717144791,0,,0.688371175474727,0.186519052942025,0.149932720435469,3.33222587268994,19.05,2.29380824093087,15.5596470577413,31.2892992356175,32.39343,528.16,41.47368,-77.23081,1549500,1,97.49
0.107231125085129,0.581910099746699,8.58165760675433e-11,4.03829257922261e-07,9.10979997800609,12.0761072804624,0.331261258581425,4.55191440096314e-15,23.2411063779736,0,,0.680435161645977,0.179825512854574,0.154280420357333,3.3697659137577,17.8,2.29290721423682,14.2454752409192,27.68659000369,46.28526,455.41,41.41841,-77.03275,1550000,1,452.68
0.176412100398172,0.563130206539901,1.59428026336172e-13,5.17410525535666e-09,9.61480749759219,13.3365707097342,0.338108482422043,0,24.4879578996157,0,,0.664844849124805,0.17305912288721,0.153983558785624,3.47699794661191,18.55,2.31166417522245,15.4181241654977,33.4436347776731,37.27533,461.43,41.32508,-76.91246,1552000,1,1129.49
0.106389569779696,0.616421072122758,6.66133814775094e-16,3.88578058618805e-15,10.7936937676949,15.0528899142568,0.444822244961137,0,27.3620761004283,0,,0.632609791042611,0.185169707979555,0.13878699868632,3.6230855578371,19.6,2.29199939767283,15.6106044987819,33.7918409405477,46.46363,535.24,41.35702,-76.53467,1552500,1,60.64
0,0.580278868068868,1.96630828995792e-05,1.14974987308614e-08,6.522153006241,11.5897687270406,0.318179471500091,0,21.4011630626789,0,,0.748341846336992,0.15867182381751,0.142811219027817,3.15309924709103,18.95,2.35959611225188,16.2604111899087,36.5562069120751,38.17147,389.99,40.68367,-78.23362,1557500,1,115.3
0,0.672406400487714,4.94200175227277e-08,2.15668634284683e-07,8.69672720501089,13.3028371416024,0.253628199428086,3.33066907387547e-16,24.9891959060266,0,,0.757527404378139,0.126036065938383,0.112811392208755,3.21283915126626,21.3,2.43381370294319,23.0423471125422,26.4416129583005,46.47316,314.48,40.37092,-77.40221,1567500,1,38.77
0.0649978161968109,0.665909355837951,1.55898997378223e-07,9.2066890411413e-07,8.03602690293397,11.1308040705129,0.263891436745663,2.22044604925031e-16,22.1262627167222,0,,0.72827972735798,0.128510858031358,0.104799526495014,3.3297015742642,21.2,2.42495415468857,18.8836577409902,37.5156358684056,34.52646,265.52,40.32342,-77.16887,1568000,1,534.39
0.262261756784367,0.539001054053293,4.63529215011249e-12,2.70601319130037e-11,9.37571212008788,13.7905246280367,0.162626146099542,0,24.6166303000091,0,,0.736437396011053,0.0816880923954386,0.0846330195094805,3.43172758384668,22,2.52725252566735,18.6598272124822,29.4296279045353,12.44242,174.3,39.62997,-76.40331,1580000,1,244.37
0.275979131901666,0.502485662909631,1.03204111923105e-11,1.58218160264401e-05,8.96035214357456,9.53810267207291,0.115735297627331,1.29929400571882e-12,18.9366832538324,0,,0.782586732679167,0.0807286497637625,0.084653816923074,3.26212594113621,22.4,2.55289648186174,18.0157494003659,32.4455586558497,13.67585,156.32,39.51078,-76.6765,1583500,1,155.85
0.303919129641996,0.454865301331507,2.80739653746309e-10,0.000611035626167378,9.49889538971425,9.1912906816838,0.145752612821598,4.62639482279315e-10,19.6265289124324,0,,0.769836246481542,0.088413478566147,0.080269251363156,3.30466119096509,22.4,2.54404796714579,16.0880342853558,29.0265605450293,11.85286,196.88,39.45189,-76.95531,1586610,1,72.7
0.312273724103851,0.396039265309467,2.22044604925031e-16,1.89811277806484e-10,12.6763829698494,16.8899301049901,0.203111628445766,0,27.2301535384217,0,,0.798788001151812,0.0838764227317032,0.0762067370568662,3.28500616016427,23.1,2.62402350444901,19.4321953660954,26.1351652677706,7.79146,149.21,39.25597,-77.05106,1591400,1,59.09
0.0428926051850848,0.564646611497727,3.30151925653777e-06,1.54361331494712e-08,6.93645747712968,11.4134447795737,0.334987887496327,0,23.5880610592685,0,,0.625699983870776,0.189214297334908,0.0678195614528781,3.92110335386721,15.25,2.45343430527036,15.375,38.625,37.38218,899.82,39.27669,-79.39031,1594950,1,6.12
-0.0985356038718781,0.736721311445092,0.201071611658819,0.000168799909753714,2.73005785965522,8.8351686525073,0.315021761279345,2.69183564327591e-11,18.6937050441172,0,,0.735266198306452,0.188402157557544,0.101570564796358,3.31426557152635,19.15,2.43686744695414,13.2539482579988,32.2242222591353,53.96684,663.42,39.57006,-79.10194,1596500,1,124.65
0.108472940646642,0.613372355382738,1.15019105351166e-13,8.13036914459886e-08,11.211772901646,15.8274375106875,0.232903311351256,5.10702591327572e-15,26.0398493118547,0,,0.784054676164488,0.137136101417764,0.0983997937787151,3.20968925393566,19.15,2.51657186858316,15.8929609151095,43.1488586392211,70.44106,856.86,38.63567,-79.33782,1605500,1,463.85
0.0786925005991745,0.660916823265257,9.08384478748303e-12,4.16303157402265e-06,9.47991998705539,12.5416305357793,0.252471501454197,3.40838468559923e-14,24.1053246919976,0,,0.742997773725896,0.148750518921295,0.0995538398003471,3.36347707049966,17,2.49905597535934,16.6809577710109,36.4816877061335,75.86214,836.38,38.99122,-79.17587,1606500,1,1684.55
0,0.623481854005601,1.82841253248966e-09,2.6280149155733e-06,9.10642571324994,11.8378959727899,0.328220336198504,5.6621374255883e-15,22.1447906090769,0,,0.792210492816755,0.130491593433601,0.12290865041956,3.08850513347023,21,2.44674617385352,14.2722164253061,43.7507157885964,35.54433,261.6,39.89842,-78.13223,1613050,1,27.9
0.177943460488127,0.420935342628167,1.9127588402057e-11,7.01685622717108e-07,12.7046658576029,16.7796093302382,0.420337079140927,1.98475680335264e-11,26.2890757579218,0,,0.743749164716161,0.123997407649528,0.1758565372308,3.3986160164271,22.25,2.52771782340862,16.1453089284228,43.2454176642917,74.979,786.35,38.33763,-79.24004,1620500,1,44.74
0.0937434509613828,0.554092917696969,3.78075348805851e-12,9.506739839793e-11,10.748521500426,18.1715712761439,0.360506172594917,1.11022302462516e-16,27.3581832703513,0,,0.869994138595365,0.110024870103334,0.219424492400899,2.93104038329911,20.55,2.54998795345654,16.4502451126818,39.0784738378001,51.70815,543.76,38.63706,-78.8528,1632000,1,543.36
0.130029895530072,0.571477023949323,6.58307852674511e-11,9.77568503701676e-07,10.9251120747852,15.1563196421444,0.173867711766933,1.19682042054592e-13,25.5014354975528,0,,0.891584987779941,0.0980763292373855,0.21511509838191,2.90811225188227,21.45,2.59282922655715,36.0583711809268,29.7091764839244,48.62437,417.29,38.69345,-78.64279,1632900,1,245.05
0.110911216501823,0.614078429725686,1.22376831113158e-07,2.0206264228495e-07,9.22738937892689,13.5063495965924,0.260709845365745,5.26245713672324e-14,22.7986345101192,0,,0.847100213160832,0.114828393813144,0.217653092829487,2.97918001368925,22,2.52366402464066,17.9894999277678,39.0388732931915,47.4082,344.44,39.08122,-78.32945,1634500,1,263.98
0.166226368708973,0.551908951552183,5.59534307775778e-10,6.05811775777898e-06,9.84162311154555,12.6696796364437,0.252011200931247,2.23454588166305e-12,23.7913625094856,0,,0.843032468874146,0.0845583823488279,0.129989148700473,3.03442299794661,21.7,2.55811711156742,23.7233151576422,40.7627932944458,16.88797,155.98,39.25455,-77.57638,1638480,1,232
0.102812129278696,0.606165874645699,0.000871197301066218,0.0083647633739542,5.90447776768224,6.76732778327119,0.181431314447273,6.05075567428059e-09,17.0435820629795,0,,0.784134742605576,0.0961263501421113,0.0731741829672151,3.23323887748118,21.75,2.53529493497604,13.968342228237,23.2060881930356,11.61235,198.1,39.61236,-77.23744,1639500,1,267.18
0.095655343594467,0.667490599798253,4.28384542283666e-08,3.35343687640766e-06,8.91559326135308,11.5832241621096,0.218712957867043,1.88737914186277e-14,22.6277375471838,0,,0.83919192636056,0.084351798741144,0.156688497997198,3.04764818617385,22.05,2.5575617522245,23.8652697509015,36.5048504741997,23.95326,187.25,39.01955,-77.57749,1644000,1,859.17
0.0976195343908893,0.504389177920142,3.61619734157159e-10,3.32315044226927e-06,9.66217145821461,12.4708662982777,0.294050217689075,1.25133237105501e-11,22.5247739260959,0,,0.834475068815505,0.0693570115673005,0.106219759238228,3.21813963039014,22.4,2.68545728952772,20.7333333568441,44.7333333022065,6.88385,97.44,38.58734,-77.4286,1658500,1,19.34
0.0797836253633549,0.69815726068333,7.58282325818982e-14,0,10.6126845873036,18.068740390209,0.266002209043535,0,29.6504373219317,0,,0.816761157468489,0.0827964257846037,0.174188172204434,3.14902806297057,22.25,2.57200380561259,21.1687234304842,36.1754662003161,30.32647,216.1,38.53068,-77.8136,1664000,1,1605.1
0.127526308136222,0.69852856301348,0,0,17.8671549786263,29.9480193099399,0.396015766199761,0,43.9813515125016,0,,0.830427923940219,0.0822553978033295,0.184505365979813,3.20091170431211,22.4,2.65812646132786,22.0632525493822,34.6534840867212,24.98287,201.59,38.32513,-78.09556,1666500,1,463.15
